route_id,origin_stop_id,destination_stop_id,trip_datetime,boarding_count
R8_DOWN,45,41,2024-04-05 10:15:00,5
R8_DOWN,45,43,2024-04-05 10:15:00,5
R8_DOWN,43,41,2024-04-05 10:15:00,16
R8_DOWN,60,57,2024-04-05 16:15:00,3
R8_DOWN,60,45,2024-04-05 16:15:00,4
R8_DOWN,60,43,2024-04-05 16:15:00,3
R8_DOWN,60,51,2024-04-05 16:15:00,1
R8_DOWN,60,55,2024-04-05 16:15:00,2
R8_DOWN,60,41,2024-04-05 16:15:00,1
R8_DOWN,60,58,2024-04-05 16:15:00,2
R8_DOWN,60,47,2024-04-05 16:15:00,3
R8_DOWN,60,53,2024-04-05 16:15:00,1
R8_DOWN,58,55,2024-04-05 16:15:00,3
R8_DOWN,58,53,2024-04-05 16:15:00,3
R8_DOWN,58,45,2024-04-05 16:15:00,1
R8_DOWN,58,51,2024-04-05 16:15:00,1
R8_DOWN,58,47,2024-04-05 16:15:00,1
R8_DOWN,58,43,2024-04-05 16:15:00,1
R8_DOWN,58,41,2024-04-05 16:15:00,1
R8_DOWN,57,45,2024-04-05 16:15:00,2
R8_DOWN,57,53,2024-04-05 16:15:00,2
R8_DOWN,57,43,2024-04-05 16:15:00,2
R8_DOWN,57,51,2024-04-05 16:15:00,4
R8_DOWN,57,41,2024-04-05 16:15:00,2
R8_DOWN,57,47,2024-04-05 16:15:00,1
R8_DOWN,55,47,2024-04-05 16:15:00,4
R8_DOWN,55,45,2024-04-05 16:15:00,2
R8_DOWN,55,43,2024-04-05 16:15:00,2
R8_DOWN,55,51,2024-04-05 16:15:00,1
R8_DOWN,55,49,2024-04-05 16:15:00,1
R8_DOWN,55,41,2024-04-05 16:15:00,1
R8_DOWN,55,53,2024-04-05 16:15:00,1
R8_DOWN,53,45,2024-04-05 16:15:00,2
R8_DOWN,53,49,2024-04-05 16:15:00,5
R8_DOWN,53,47,2024-04-05 16:15:00,2
R8_DOWN,53,41,2024-04-05 16:15:00,1
R8_DOWN,53,51,2024-04-05 16:15:00,1
R8_DOWN,51,49,2024-04-05 16:15:00,1
R8_DOWN,51,45,2024-04-05 16:15:00,1
R8_DOWN,51,43,2024-04-05 16:15:00,4
R8_DOWN,51,47,2024-04-05 16:15:00,1
R8_DOWN,49,47,2024-04-05 16:15:00,4
R8_DOWN,49,45,2024-04-05 16:15:00,5
R8_DOWN,49,41,2024-04-05 16:15:00,2
R8_DOWN,49,43,2024-04-05 16:15:00,4
R8_DOWN,47,41,2024-04-05 16:15:00,8
R8_DOWN,47,43,2024-04-05 16:15:00,3
R8_DOWN,47,45,2024-04-05 16:15:00,1
R8_DOWN,45,41,2024-04-05 16:15:00,3
R8_DOWN,45,43,2024-04-05 16:15:00,3
R8_DOWN,43,41,2024-04-05 16:15:00,7
R8_DOWN,60,55,2024-04-05 14:45:00,3
R8_DOWN,60,41,2024-04-05 14:45:00,2
R8_DOWN,60,49,2024-04-05 14:45:00,3
R8_DOWN,60,57,2024-04-05 14:45:00,3
R8_DOWN,60,47,2024-04-05 14:45:00,2
R8_DOWN,60,43,2024-04-05 14:45:00,1
R8_DOWN,60,51,2024-04-05 14:45:00,1
R8_DOWN,58,47,2024-04-05 14:45:00,2
R8_DOWN,58,55,2024-04-05 14:45:00,6
R8_DOWN,58,51,2024-04-05 14:45:00,2
R8_DOWN,58,57,2024-04-05 14:45:00,2
R8_DOWN,58,53,2024-04-05 14:45:00,2
R8_DOWN,58,41,2024-04-05 14:45:00,3
R8_DOWN,58,49,2024-04-05 14:45:00,1
R8_DOWN,57,43,2024-04-05 14:45:00,2
R8_DOWN,57,53,2024-04-05 14:45:00,1
R8_DOWN,57,47,2024-04-05 14:45:00,1
R8_DOWN,57,41,2024-04-05 14:45:00,1
R8_DOWN,57,45,2024-04-05 14:45:00,3
R8_DOWN,57,49,2024-04-05 14:45:00,2
R8_DOWN,57,51,2024-04-05 14:45:00,1
R8_DOWN,55,51,2024-04-05 14:45:00,4
R8_DOWN,55,47,2024-04-05 14:45:00,2
R8_DOWN,55,45,2024-04-05 14:45:00,3
R8_DOWN,55,53,2024-04-05 14:45:00,2
R8_DOWN,55,49,2024-04-05 14:45:00,1
R8_DOWN,55,41,2024-04-05 14:45:00,2
R8_DOWN,53,51,2024-04-05 14:45:00,3
R8_DOWN,53,45,2024-04-05 14:45:00,1
R8_DOWN,53,47,2024-04-05 14:45:00,1
R8_DOWN,53,41,2024-04-05 14:45:00,1
R8_DOWN,53,43,2024-04-05 14:45:00,2
R8_DOWN,53,49,2024-04-05 14:45:00,2
R8_DOWN,51,43,2024-04-05 14:45:00,2
R8_DOWN,51,45,2024-04-05 14:45:00,1
R8_DOWN,51,47,2024-04-05 14:45:00,3
R8_DOWN,51,41,2024-04-05 14:45:00,1
R8_DOWN,51,49,2024-04-05 14:45:00,7
R8_DOWN,49,47,2024-04-05 14:45:00,5
R8_DOWN,49,41,2024-04-05 14:45:00,1
R8_DOWN,49,45,2024-04-05 14:45:00,3
R8_DOWN,49,43,2024-04-05 14:45:00,2
R8_DOWN,47,43,2024-04-05 14:45:00,4
R8_DOWN,47,45,2024-04-05 14:45:00,3
R8_DOWN,47,41,2024-04-05 14:45:00,2
R8_DOWN,45,41,2024-04-05 14:45:00,10
R8_DOWN,45,43,2024-04-05 14:45:00,7
R8_DOWN,43,41,2024-04-05 14:45:00,9
R8_DOWN,60,49,2024-04-05 21:30:00,2
R8_DOWN,60,51,2024-04-05 21:30:00,5
R8_DOWN,60,47,2024-04-05 21:30:00,2
R8_DOWN,60,53,2024-04-05 21:30:00,2
R8_DOWN,60,43,2024-04-05 21:30:00,3
R8_DOWN,60,45,2024-04-05 21:30:00,2
R8_DOWN,60,41,2024-04-05 21:30:00,1
R8_DOWN,60,57,2024-04-05 21:30:00,1
R8_DOWN,60,55,2024-04-05 21:30:00,1
R8_DOWN,60,58,2024-04-05 21:30:00,1
R8_DOWN,58,53,2024-04-05 21:30:00,2
R8_DOWN,58,57,2024-04-05 21:30:00,1
R8_DOWN,58,43,2024-04-05 21:30:00,4
R8_DOWN,58,55,2024-04-05 21:30:00,1
R8_DOWN,58,49,2024-04-05 21:30:00,1
R8_DOWN,58,47,2024-04-05 21:30:00,1
R8_DOWN,58,51,2024-04-05 21:30:00,1
R8_DOWN,57,43,2024-04-05 21:30:00,1
R8_DOWN,57,41,2024-04-05 21:30:00,3
R8_DOWN,57,51,2024-04-05 21:30:00,2
R8_DOWN,57,55,2024-04-05 21:30:00,2
R8_DOWN,57,53,2024-04-05 21:30:00,3
R8_DOWN,57,49,2024-04-05 21:30:00,1
R8_DOWN,57,47,2024-04-05 21:30:00,1
R8_DOWN,55,53,2024-04-05 21:30:00,1
R8_DOWN,55,51,2024-04-05 21:30:00,2
R8_DOWN,55,47,2024-04-05 21:30:00,1
R8_DOWN,55,45,2024-04-05 21:30:00,1
R8_DOWN,53,47,2024-04-05 21:30:00,6
R8_DOWN,53,41,2024-04-05 21:30:00,3
R8_DOWN,53,43,2024-04-05 21:30:00,2
R8_DOWN,53,49,2024-04-05 21:30:00,4
R8_DOWN,53,51,2024-04-05 21:30:00,2
R8_DOWN,51,47,2024-04-05 21:30:00,3
R8_DOWN,51,49,2024-04-05 21:30:00,8
R8_DOWN,51,43,2024-04-05 21:30:00,4
R8_DOWN,51,41,2024-04-05 21:30:00,3
R8_DOWN,51,45,2024-04-05 21:30:00,2
R8_DOWN,49,41,2024-04-05 21:30:00,5
R8_DOWN,49,43,2024-04-05 21:30:00,5
R8_DOWN,49,47,2024-04-05 21:30:00,1
R8_DOWN,49,45,2024-04-05 21:30:00,5
R8_DOWN,47,41,2024-04-05 21:30:00,5
R8_DOWN,47,45,2024-04-05 21:30:00,7
R8_DOWN,47,43,2024-04-05 21:30:00,8
R8_DOWN,45,43,2024-04-05 21:30:00,6
R8_DOWN,45,41,2024-04-05 21:30:00,5
R8_DOWN,43,41,2024-04-05 21:30:00,19
R8_DOWN,60,45,2024-04-05 07:00:00,3
R8_DOWN,60,43,2024-04-05 07:00:00,4
R8_DOWN,60,47,2024-04-05 07:00:00,3
R8_DOWN,60,49,2024-04-05 07:00:00,2
R8_DOWN,60,51,2024-04-05 07:00:00,3
R8_DOWN,60,53,2024-04-05 07:00:00,1
R8_DOWN,60,58,2024-04-05 07:00:00,1
R8_DOWN,60,55,2024-04-05 07:00:00,1
R8_DOWN,58,45,2024-04-05 07:00:00,3
R8_DOWN,58,43,2024-04-05 07:00:00,2
R8_DOWN,58,55,2024-04-05 07:00:00,2
R8_DOWN,58,41,2024-04-05 07:00:00,2
R8_DOWN,58,51,2024-04-05 07:00:00,2
R8_DOWN,58,47,2024-04-05 07:00:00,1
R8_DOWN,57,53,2024-04-05 07:00:00,2
R8_DOWN,57,43,2024-04-05 07:00:00,3
R8_DOWN,57,49,2024-04-05 07:00:00,3
R8_DOWN,57,41,2024-04-05 07:00:00,7
R8_DOWN,57,45,2024-04-05 07:00:00,7
R8_DOWN,57,55,2024-04-05 07:00:00,1
R8_DOWN,57,51,2024-04-05 07:00:00,1
R8_DOWN,55,41,2024-04-05 07:00:00,7
R8_DOWN,55,43,2024-04-05 07:00:00,7
R8_DOWN,55,47,2024-04-05 07:00:00,5
R8_DOWN,55,45,2024-04-05 07:00:00,9
R8_DOWN,55,51,2024-04-05 07:00:00,4
R8_DOWN,55,49,2024-04-05 07:00:00,2
R8_DOWN,53,41,2024-04-05 07:00:00,9
R8_DOWN,53,47,2024-04-05 07:00:00,5
R8_DOWN,53,49,2024-04-05 07:00:00,5
R8_DOWN,53,43,2024-04-05 07:00:00,9
R8_DOWN,53,51,2024-04-05 07:00:00,3
R8_DOWN,53,45,2024-04-05 07:00:00,7
R8_DOWN,51,41,2024-04-05 07:00:00,5
R8_DOWN,51,47,2024-04-05 07:00:00,1
R8_DOWN,51,43,2024-04-05 07:00:00,4
R8_DOWN,51,45,2024-04-05 07:00:00,4
R8_DOWN,49,43,2024-04-05 07:00:00,13
R8_DOWN,49,41,2024-04-05 07:00:00,12
R8_DOWN,49,45,2024-04-05 07:00:00,8
R8_DOWN,49,47,2024-04-05 07:00:00,5
R8_DOWN,47,43,2024-04-05 07:00:00,9
R8_DOWN,47,41,2024-04-05 07:00:00,13
R8_DOWN,47,45,2024-04-05 07:00:00,6
R8_DOWN,45,41,2024-04-05 07:00:00,19
R8_DOWN,45,43,2024-04-05 07:00:00,5
R8_DOWN,43,41,2024-04-05 07:00:00,34
R8_DOWN,60,41,2024-04-05 10:00:00,9
R8_DOWN,60,51,2024-04-05 10:00:00,5
R8_DOWN,60,43,2024-04-05 10:00:00,8
R8_DOWN,60,53,2024-04-05 10:00:00,2
R8_DOWN,60,57,2024-04-05 10:00:00,5
R8_DOWN,60,49,2024-04-05 10:00:00,4
R8_DOWN,60,47,2024-04-05 10:00:00,2
R8_DOWN,60,45,2024-04-05 10:00:00,4
R8_DOWN,60,55,2024-04-05 10:00:00,1
R8_DOWN,58,43,2024-04-05 10:00:00,3
R8_DOWN,58,47,2024-04-05 10:00:00,9
R8_DOWN,58,53,2024-04-05 10:00:00,1
R8_DOWN,58,45,2024-04-05 10:00:00,4
R8_DOWN,58,41,2024-04-05 10:00:00,6
R8_DOWN,58,49,2024-04-05 10:00:00,2
R8_DOWN,58,55,2024-04-05 10:00:00,1
R8_DOWN,58,51,2024-04-05 10:00:00,2
R8_DOWN,57,43,2024-04-05 10:00:00,2
R8_DOWN,57,49,2024-04-05 10:00:00,1
R8_DOWN,57,51,2024-04-05 10:00:00,2
R8_DOWN,57,45,2024-04-05 10:00:00,4
R8_DOWN,57,41,2024-04-05 10:00:00,3
R8_DOWN,57,53,2024-04-05 10:00:00,2
R8_DOWN,55,41,2024-04-05 10:00:00,4
R8_DOWN,55,47,2024-04-05 10:00:00,1
R8_DOWN,55,43,2024-04-05 10:00:00,4
R8_DOWN,55,49,2024-04-05 10:00:00,2
R8_DOWN,55,45,2024-04-05 10:00:00,3
R8_DOWN,53,41,2024-04-05 10:00:00,5
R8_DOWN,53,45,2024-04-05 10:00:00,1
R8_DOWN,53,43,2024-04-05 10:00:00,3
R8_DOWN,53,47,2024-04-05 10:00:00,1
R8_DOWN,53,49,2024-04-05 10:00:00,2
R8_DOWN,51,45,2024-04-05 10:00:00,5
R8_DOWN,51,43,2024-04-05 10:00:00,4
R8_DOWN,51,41,2024-04-05 10:00:00,9
R8_DOWN,51,49,2024-04-05 10:00:00,1
R8_DOWN,51,47,2024-04-05 10:00:00,3
R8_DOWN,49,45,2024-04-05 10:00:00,5
R8_DOWN,49,43,2024-04-05 10:00:00,7
R8_DOWN,49,41,2024-04-05 10:00:00,12
R8_DOWN,49,47,2024-04-05 10:00:00,2
R8_DOWN,47,41,2024-04-05 10:00:00,13
R8_DOWN,47,45,2024-04-05 10:00:00,5
R8_DOWN,47,43,2024-04-05 10:00:00,16
R8_DOWN,45,41,2024-04-05 10:00:00,21
R8_DOWN,45,43,2024-04-05 10:00:00,9
R8_DOWN,43,41,2024-04-05 10:00:00,20
R8_DOWN,60,41,2024-04-05 13:15:00,2
R8_DOWN,60,53,2024-04-05 13:15:00,4
R8_DOWN,60,43,2024-04-05 13:15:00,2
R8_DOWN,60,45,2024-04-05 13:15:00,1
R8_DOWN,60,47,2024-04-05 13:15:00,2
R8_DOWN,60,57,2024-04-05 13:15:00,2
R8_DOWN,60,58,2024-04-05 13:15:00,2
R8_DOWN,60,51,2024-04-05 13:15:00,2
R8_DOWN,60,49,2024-04-05 13:15:00,1
R8_DOWN,60,55,2024-04-05 13:15:00,1
R8_DOWN,58,53,2024-04-05 13:15:00,2
R8_DOWN,58,41,2024-04-05 13:15:00,2
R8_DOWN,58,43,2024-04-05 13:15:00,2
R8_DOWN,58,47,2024-04-05 13:15:00,1
R8_DOWN,58,51,2024-04-05 13:15:00,3
R8_DOWN,58,49,2024-04-05 13:15:00,3
R8_DOWN,58,45,2024-04-05 13:15:00,2
R8_DOWN,58,55,2024-04-05 13:15:00,4
R8_DOWN,57,45,2024-04-05 13:15:00,2
R8_DOWN,57,53,2024-04-05 13:15:00,2
R8_DOWN,57,43,2024-04-05 13:15:00,1
R8_DOWN,57,49,2024-04-05 13:15:00,1
R8_DOWN,57,51,2024-04-05 13:15:00,2
R8_DOWN,57,47,2024-04-05 13:15:00,2
R8_DOWN,55,51,2024-04-05 13:15:00,1
R8_DOWN,55,43,2024-04-05 13:15:00,5
R8_DOWN,55,47,2024-04-05 13:15:00,2
R8_DOWN,55,53,2024-04-05 13:15:00,1
R8_DOWN,53,49,2024-04-05 13:15:00,3
R8_DOWN,53,51,2024-04-05 13:15:00,2
R8_DOWN,53,43,2024-04-05 13:15:00,2
R8_DOWN,53,41,2024-04-05 13:15:00,1
R8_DOWN,53,47,2024-04-05 13:15:00,1
R8_DOWN,53,45,2024-04-05 13:15:00,1
R8_DOWN,51,45,2024-04-05 13:15:00,2
R8_DOWN,51,49,2024-04-05 13:15:00,3
R8_DOWN,51,41,2024-04-05 13:15:00,3
R8_DOWN,51,43,2024-04-05 13:15:00,4
R8_DOWN,51,47,2024-04-05 13:15:00,1
R8_DOWN,49,41,2024-04-05 13:15:00,4
R8_DOWN,49,45,2024-04-05 13:15:00,4
R8_DOWN,49,43,2024-04-05 13:15:00,2
R8_DOWN,49,47,2024-04-05 13:15:00,3
R8_DOWN,47,43,2024-04-05 13:15:00,4
R8_DOWN,47,45,2024-04-05 13:15:00,1
R8_DOWN,45,43,2024-04-05 13:15:00,9
R8_DOWN,45,41,2024-04-05 13:15:00,6
R8_DOWN,43,41,2024-04-05 13:15:00,20
R8_DOWN,60,49,2024-04-05 18:15:00,6
R8_DOWN,60,41,2024-04-05 18:15:00,1
R8_DOWN,60,58,2024-04-05 18:15:00,4
R8_DOWN,60,57,2024-04-05 18:15:00,5
R8_DOWN,60,47,2024-04-05 18:15:00,2
R8_DOWN,60,51,2024-04-05 18:15:00,2
R8_DOWN,60,55,2024-04-05 18:15:00,1
R8_DOWN,60,53,2024-04-05 18:15:00,1
R8_DOWN,58,49,2024-04-05 18:15:00,2
R8_DOWN,58,55,2024-04-05 18:15:00,5
R8_DOWN,58,51,2024-04-05 18:15:00,6
R8_DOWN,58,43,2024-04-05 18:15:00,5
R8_DOWN,58,45,2024-04-05 18:15:00,1
R8_DOWN,58,57,2024-04-05 18:15:00,6
R8_DOWN,58,53,2024-04-05 18:15:00,5
R8_DOWN,58,47,2024-04-05 18:15:00,2
R8_DOWN,57,47,2024-04-05 18:15:00,6
R8_DOWN,57,53,2024-04-05 18:15:00,4
R8_DOWN,57,55,2024-04-05 18:15:00,8
R8_DOWN,57,41,2024-04-05 18:15:00,1
R8_DOWN,57,45,2024-04-05 18:15:00,3
R8_DOWN,57,51,2024-04-05 18:15:00,5
R8_DOWN,57,49,2024-04-05 18:15:00,3
R8_DOWN,55,51,2024-04-05 18:15:00,8
R8_DOWN,55,45,2024-04-05 18:15:00,9
R8_DOWN,55,53,2024-04-05 18:15:00,7
R8_DOWN,55,49,2024-04-05 18:15:00,2
R8_DOWN,53,51,2024-04-05 18:15:00,16
R8_DOWN,53,45,2024-04-05 18:15:00,4
R8_DOWN,53,41,2024-04-05 18:15:00,4
R8_DOWN,53,47,2024-04-05 18:15:00,5
R8_DOWN,53,49,2024-04-05 18:15:00,4
R8_DOWN,53,43,2024-04-05 18:15:00,1
R8_DOWN,51,43,2024-04-05 18:15:00,2
R8_DOWN,51,45,2024-04-05 18:15:00,1
R8_DOWN,51,47,2024-04-05 18:15:00,5
R8_DOWN,51,49,2024-04-05 18:15:00,2
R8_DOWN,51,41,2024-04-05 18:15:00,2
R8_DOWN,49,43,2024-04-05 18:15:00,6
R8_DOWN,49,45,2024-04-05 18:15:00,11
R8_DOWN,49,47,2024-04-05 18:15:00,18
R8_DOWN,49,41,2024-04-05 18:15:00,5
R8_DOWN,47,45,2024-04-05 18:15:00,21
R8_DOWN,47,43,2024-04-05 18:15:00,6
R8_DOWN,47,41,2024-04-05 18:15:00,7
R8_DOWN,45,43,2024-04-05 18:15:00,5
R8_DOWN,45,41,2024-04-05 18:15:00,7
R8_DOWN,43,41,2024-04-05 18:15:00,34
R8_DOWN,60,47,2024-04-05 14:00:00,2
R8_DOWN,60,51,2024-04-05 14:00:00,2
R8_DOWN,60,41,2024-04-05 14:00:00,3
R8_DOWN,60,43,2024-04-05 14:00:00,4
R8_DOWN,60,53,2024-04-05 14:00:00,3
R8_DOWN,60,57,2024-04-05 14:00:00,1
R8_DOWN,60,58,2024-04-05 14:00:00,2
R8_DOWN,60,45,2024-04-05 14:00:00,2
R8_DOWN,60,55,2024-04-05 14:00:00,1
R8_DOWN,58,51,2024-04-05 14:00:00,2
R8_DOWN,58,47,2024-04-05 14:00:00,2
R8_DOWN,58,41,2024-04-05 14:00:00,3
R8_DOWN,58,55,2024-04-05 14:00:00,4
R8_DOWN,58,53,2024-04-05 14:00:00,1
R8_DOWN,58,49,2024-04-05 14:00:00,1
R8_DOWN,58,57,2024-04-05 14:00:00,2
R8_DOWN,58,43,2024-04-05 14:00:00,1
R8_DOWN,57,43,2024-04-05 14:00:00,2
R8_DOWN,57,55,2024-04-05 14:00:00,1
R8_DOWN,57,45,2024-04-05 14:00:00,1
R8_DOWN,57,53,2024-04-05 14:00:00,1
R8_DOWN,57,49,2024-04-05 14:00:00,1
R8_DOWN,57,47,2024-04-05 14:00:00,1
R8_DOWN,55,49,2024-04-05 14:00:00,1
R8_DOWN,55,43,2024-04-05 14:00:00,2
R8_DOWN,55,41,2024-04-05 14:00:00,2
R8_DOWN,55,51,2024-04-05 14:00:00,1
R8_DOWN,55,47,2024-04-05 14:00:00,5
R8_DOWN,55,45,2024-04-05 14:00:00,4
R8_DOWN,53,43,2024-04-05 14:00:00,2
R8_DOWN,53,45,2024-04-05 14:00:00,3
R8_DOWN,53,49,2024-04-05 14:00:00,3
R8_DOWN,53,51,2024-04-05 14:00:00,2
R8_DOWN,51,47,2024-04-05 14:00:00,3
R8_DOWN,51,41,2024-04-05 14:00:00,5
R8_DOWN,51,43,2024-04-05 14:00:00,1
R8_DOWN,51,49,2024-04-05 14:00:00,2
R8_DOWN,51,45,2024-04-05 14:00:00,1
R8_DOWN,49,43,2024-04-05 14:00:00,3
R8_DOWN,49,45,2024-04-05 14:00:00,5
R8_DOWN,49,47,2024-04-05 14:00:00,5
R8_DOWN,49,41,2024-04-05 14:00:00,1
R8_DOWN,47,43,2024-04-05 14:00:00,7
R8_DOWN,47,41,2024-04-05 14:00:00,6
R8_DOWN,45,41,2024-04-05 14:00:00,5
R8_DOWN,45,43,2024-04-05 14:00:00,4
R8_DOWN,43,41,2024-04-05 14:00:00,14
R8_DOWN,60,49,2024-04-05 11:00:00,3
R8_DOWN,60,57,2024-04-05 11:00:00,2
R8_DOWN,60,55,2024-04-05 11:00:00,2
R8_DOWN,60,58,2024-04-05 11:00:00,2
R8_DOWN,60,45,2024-04-05 11:00:00,3
R8_DOWN,60,47,2024-04-05 11:00:00,1
R8_DOWN,60,53,2024-04-05 11:00:00,1
R8_DOWN,58,51,2024-04-05 11:00:00,2
R8_DOWN,58,41,2024-04-05 11:00:00,2
R8_DOWN,58,49,2024-04-05 11:00:00,1
R8_DOWN,58,47,2024-04-05 11:00:00,1
R8_DOWN,57,51,2024-04-05 11:00:00,1
R8_DOWN,57,55,2024-04-05 11:00:00,1
R8_DOWN,57,43,2024-04-05 11:00:00,4
R8_DOWN,57,41,2024-04-05 11:00:00,1
R8_DOWN,57,45,2024-04-05 11:00:00,1
R8_DOWN,57,47,2024-04-05 11:00:00,1
R8_DOWN,57,53,2024-04-05 11:00:00,3
R8_DOWN,55,53,2024-04-05 11:00:00,4
R8_DOWN,55,45,2024-04-05 11:00:00,5
R8_DOWN,55,47,2024-04-05 11:00:00,1
R8_DOWN,55,43,2024-04-05 11:00:00,2
R8_DOWN,55,51,2024-04-05 11:00:00,2
R8_DOWN,55,41,2024-04-05 11:00:00,1
R8_DOWN,55,49,2024-04-05 11:00:00,1
R8_DOWN,53,49,2024-04-05 11:00:00,5
R8_DOWN,53,45,2024-04-05 11:00:00,5
R8_DOWN,53,47,2024-04-05 11:00:00,5
R8_DOWN,53,41,2024-04-05 11:00:00,2
R8_DOWN,53,43,2024-04-05 11:00:00,2
R8_DOWN,53,51,2024-04-05 11:00:00,1
R8_DOWN,51,41,2024-04-05 11:00:00,6
R8_DOWN,51,47,2024-04-05 11:00:00,5
R8_DOWN,51,43,2024-04-05 11:00:00,2
R8_DOWN,51,45,2024-04-05 11:00:00,3
R8_DOWN,51,49,2024-04-05 11:00:00,4
R8_DOWN,49,41,2024-04-05 11:00:00,4
R8_DOWN,49,45,2024-04-05 11:00:00,1
R8_DOWN,47,43,2024-04-05 11:00:00,7
R8_DOWN,47,45,2024-04-05 11:00:00,5
R8_DOWN,47,41,2024-04-05 11:00:00,3
R8_DOWN,45,43,2024-04-05 11:00:00,8
R8_DOWN,45,41,2024-04-05 11:00:00,11
R8_DOWN,43,41,2024-04-05 11:00:00,10
R8_DOWN,60,45,2024-04-05 20:00:00,2
R8_DOWN,60,58,2024-04-05 20:00:00,5
R8_DOWN,60,57,2024-04-05 20:00:00,13
R8_DOWN,60,49,2024-04-05 20:00:00,5
R8_DOWN,60,55,2024-04-05 20:00:00,4
R8_DOWN,60,53,2024-04-05 20:00:00,3
R8_DOWN,60,51,2024-04-05 20:00:00,1
R8_DOWN,60,41,2024-04-05 20:00:00,1
R8_DOWN,58,47,2024-04-05 20:00:00,2
R8_DOWN,58,57,2024-04-05 20:00:00,11
R8_DOWN,58,55,2024-04-05 20:00:00,4
R8_DOWN,58,45,2024-04-05 20:00:00,2
R8_DOWN,58,53,2024-04-05 20:00:00,5
R8_DOWN,58,51,2024-04-05 20:00:00,8
R8_DOWN,58,49,2024-04-05 20:00:00,5
R8_DOWN,58,41,2024-04-05 20:00:00,1
R8_DOWN,57,55,2024-04-05 20:00:00,11
R8_DOWN,57,45,2024-04-05 20:00:00,8
R8_DOWN,57,53,2024-04-05 20:00:00,8
R8_DOWN,57,51,2024-04-05 20:00:00,6
R8_DOWN,57,43,2024-04-05 20:00:00,2
R8_DOWN,57,49,2024-04-05 20:00:00,5
R8_DOWN,55,43,2024-04-05 20:00:00,3
R8_DOWN,55,51,2024-04-05 20:00:00,6
R8_DOWN,55,47,2024-04-05 20:00:00,6
R8_DOWN,55,41,2024-04-05 20:00:00,3
R8_DOWN,55,53,2024-04-05 20:00:00,9
R8_DOWN,55,45,2024-04-05 20:00:00,5
R8_DOWN,55,49,2024-04-05 20:00:00,6
R8_DOWN,53,51,2024-04-05 20:00:00,8
R8_DOWN,53,45,2024-04-05 20:00:00,8
R8_DOWN,53,49,2024-04-05 20:00:00,6
R8_DOWN,53,43,2024-04-05 20:00:00,3
R8_DOWN,53,47,2024-04-05 20:00:00,7
R8_DOWN,53,41,2024-04-05 20:00:00,2
R8_DOWN,51,49,2024-04-05 20:00:00,6
R8_DOWN,51,45,2024-04-05 20:00:00,6
R8_DOWN,51,41,2024-04-05 20:00:00,1
R8_DOWN,51,47,2024-04-05 20:00:00,2
R8_DOWN,51,43,2024-04-05 20:00:00,1
R8_DOWN,49,47,2024-04-05 20:00:00,6
R8_DOWN,49,43,2024-04-05 20:00:00,6
R8_DOWN,49,41,2024-04-05 20:00:00,3
R8_DOWN,49,45,2024-04-05 20:00:00,3
R8_DOWN,47,45,2024-04-05 20:00:00,15
R8_DOWN,47,43,2024-04-05 20:00:00,15
R8_DOWN,47,41,2024-04-05 20:00:00,4
R8_DOWN,45,43,2024-04-05 20:00:00,15
R8_DOWN,45,41,2024-04-05 20:00:00,7
R8_DOWN,43,41,2024-04-05 20:00:00,38
R1_DOWN,20,17,2024-04-05 18:30:00,6
R1_DOWN,20,3,2024-04-05 18:30:00,2
R1_DOWN,20,18,2024-04-05 18:30:00,6
R1_DOWN,20,11,2024-04-05 18:30:00,2
R1_DOWN,20,13,2024-04-05 18:30:00,3
R1_DOWN,20,19,2024-04-05 18:30:00,4
R1_DOWN,20,9,2024-04-05 18:30:00,1
R1_DOWN,20,7,2024-04-05 18:30:00,3
R1_DOWN,20,16,2024-04-05 18:30:00,1
R1_DOWN,20,5,2024-04-05 18:30:00,2
R1_DOWN,20,2,2024-04-05 18:30:00,1
R1_DOWN,20,15,2024-04-05 18:30:00,1
R1_DOWN,19,18,2024-04-05 18:30:00,3
R1_DOWN,19,16,2024-04-05 18:30:00,4
R1_DOWN,19,17,2024-04-05 18:30:00,4
R1_DOWN,19,11,2024-04-05 18:30:00,2
R1_DOWN,19,13,2024-04-05 18:30:00,1
R1_DOWN,19,7,2024-04-05 18:30:00,1
R1_DOWN,19,2,2024-04-05 18:30:00,2
R1_DOWN,19,15,2024-04-05 18:30:00,2
R1_DOWN,19,3,2024-04-05 18:30:00,1
R1_DOWN,18,5,2024-04-05 18:30:00,3
R1_DOWN,18,16,2024-04-05 18:30:00,3
R1_DOWN,18,17,2024-04-05 18:30:00,2
R1_DOWN,18,15,2024-04-05 18:30:00,2
R1_DOWN,18,13,2024-04-05 18:30:00,3
R1_DOWN,18,9,2024-04-05 18:30:00,1
R1_DOWN,18,11,2024-04-05 18:30:00,3
R1_DOWN,18,7,2024-04-05 18:30:00,1
R1_DOWN,18,2,2024-04-05 18:30:00,2
R1_DOWN,17,15,2024-04-05 18:30:00,4
R1_DOWN,17,11,2024-04-05 18:30:00,4
R1_DOWN,17,7,2024-04-05 18:30:00,8
R1_DOWN,17,16,2024-04-05 18:30:00,5
R1_DOWN,17,9,2024-04-05 18:30:00,4
R1_DOWN,17,13,2024-04-05 18:30:00,3
R1_DOWN,17,3,2024-04-05 18:30:00,2
R1_DOWN,16,13,2024-04-05 18:30:00,4
