route_id,stop_id,boarding_count,offboarding_count,trip_datetime
R3_UP,16,4,5,2024-04-07 17:15:00
R3_UP,18,0,3,2024-04-07 17:15:00
R3_UP,20,2,5,2024-04-07 17:15:00
R3_UP,41,4,1,2024-04-07 17:15:00
R3_UP,43,4,2,2024-04-07 17:15:00
R3_UP,45,3,2,2024-04-07 17:15:00
R3_UP,47,1,2,2024-04-07 17:15:00
R3_UP,49,3,4,2024-04-07 17:15:00
R3_UP,50,0,58,2024-04-07 17:15:00
R3_UP,10,15,5,2024-04-07 14:15:00
R3_UP,11,4,0,2024-04-07 14:15:00
R3_UP,12,2,5,2024-04-07 14:15:00
R3_UP,14,5,4,2024-04-07 14:15:00
R3_UP,16,2,4,2024-04-07 14:15:00
R3_UP,18,3,3,2024-04-07 14:15:00
R3_UP,20,2,2,2024-04-07 14:15:00
R3_UP,41,2,0,2024-04-07 14:15:00
R3_UP,43,4,4,2024-04-07 14:15:00
R3_UP,45,2,2,2024-04-07 14:15:00
R3_UP,47,4,1,2024-04-07 14:15:00
R3_UP,49,2,5,2024-04-07 14:15:00
R3_UP,50,4,35,2024-04-07 14:15:00
R3_UP,10,11,1,2024-04-07 08:00:00
R3_UP,11,5,3,2024-04-07 08:00:00
R3_UP,12,4,4,2024-04-07 08:00:00
R3_UP,14,0,0,2024-04-07 08:00:00
R3_UP,16,1,4,2024-04-07 08:00:00
R3_UP,18,4,3,2024-04-07 08:00:00
R3_UP,20,1,3,2024-04-07 08:00:00
R3_UP,41,5,1,2024-04-07 08:00:00
R3_UP,43,1,3,2024-04-07 08:00:00
R3_UP,45,1,5,2024-04-07 08:00:00
R3_UP,47,1,1,2024-04-07 08:00:00
R3_UP,49,3,0,2024-04-07 08:00:00
R3_UP,50,0,55,2024-04-07 08:00:00
R3_UP,10,16,3,2024-04-07 15:45:00
R3_UP,11,1,4,2024-04-07 15:45:00
R3_UP,12,1,0,2024-04-07 15:45:00
R3_UP,14,4,4,2024-04-07 15:45:00
R3_UP,16,2,1,2024-04-07 15:45:00
R3_UP,18,4,2,2024-04-07 15:45:00
R3_UP,20,5,1,2024-04-07 15:45:00
R3_UP,41,3,5,2024-04-07 15:45:00
R3_UP,43,0,1,2024-04-07 15:45:00
R3_UP,45,4,4,2024-04-07 15:45:00
R3_UP,47,3,3,2024-04-07 15:45:00
R3_UP,49,1,0,2024-04-07 15:45:00
R3_UP,50,2,24,2024-04-07 15:45:00
R3_UP,10,12,3,2024-04-07 15:00:00
R3_UP,11,5,0,2024-04-07 15:00:00
R3_UP,12,1,3,2024-04-07 15:00:00
R3_UP,14,3,3,2024-04-07 15:00:00
R3_UP,16,0,1,2024-04-07 15:00:00
R3_UP,18,1,4,2024-04-07 15:00:00
R3_UP,20,5,2,2024-04-07 15:00:00
R3_UP,41,1,2,2024-04-07 15:00:00
R3_UP,43,4,1,2024-04-07 15:00:00
R3_UP,45,4,5,2024-04-07 15:00:00
R3_UP,47,1,5,2024-04-07 15:00:00
R3_UP,49,3,4,2024-04-07 15:00:00
R3_UP,50,4,16,2024-04-07 15:00:00
R3_UP,10,20,1,2024-04-07 11:45:00
R3_UP,11,5,2,2024-04-07 11:45:00
R3_UP,12,2,2,2024-04-07 11:45:00
R3_UP,14,2,0,2024-04-07 11:45:00
R3_UP,16,4,2,2024-04-07 11:45:00
R3_UP,18,3,0,2024-04-07 11:45:00
R3_UP,20,5,3,2024-04-07 11:45:00
R3_UP,41,4,1,2024-04-07 11:45:00
R3_UP,43,5,4,2024-04-07 11:45:00
R3_UP,45,3,2,2024-04-07 11:45:00
R3_UP,47,0,0,2024-04-07 11:45:00
R3_UP,49,2,3,2024-04-07 11:45:00
R3_UP,50,5,49,2024-04-07 11:45:00
R3_UP,10,13,0,2024-04-07 19:45:00
R3_UP,11,3,2,2024-04-07 19:45:00
R3_UP,12,3,1,2024-04-07 19:45:00
R3_UP,14,2,2,2024-04-07 19:45:00
R3_UP,16,0,1,2024-04-07 19:45:00
R3_UP,18,2,2,2024-04-07 19:45:00
R3_UP,20,4,0,2024-04-07 19:45:00
R3_UP,41,2,3,2024-04-07 19:45:00
R3_UP,43,1,3,2024-04-07 19:45:00
R3_UP,45,1,5,2024-04-07 19:45:00
R3_UP,47,5,0,2024-04-07 19:45:00
R3_UP,49,5,5,2024-04-07 19:45:00
R3_UP,50,4,64,2024-04-07 19:45:00
R3_UP,10,18,0,2024-04-07 08:30:00
R3_UP,11,2,0,2024-04-07 08:30:00
R3_UP,12,1,3,2024-04-07 08:30:00
R3_UP,14,3,3,2024-04-07 08:30:00
R3_UP,16,5,5,2024-04-07 08:30:00
R3_UP,18,3,2,2024-04-07 08:30:00
R3_UP,20,3,0,2024-04-07 08:30:00
R3_UP,41,3,5,2024-04-07 08:30:00
R3_UP,43,0,1,2024-04-07 08:30:00
R3_UP,45,1,1,2024-04-07 08:30:00
R3_UP,47,2,2,2024-04-07 08:30:00
R3_UP,49,3,2,2024-04-07 08:30:00
R3_UP,50,3,52,2024-04-07 08:30:00
R3_UP,10,19,3,2024-04-07 11:15:00
R3_UP,11,2,0,2024-04-07 11:15:00
R3_UP,12,2,1,2024-04-07 11:15:00
R3_UP,14,2,2,2024-04-07 11:15:00
R3_UP,16,1,3,2024-04-07 11:15:00
R3_UP,18,0,5,2024-04-07 11:15:00
R3_UP,20,3,2,2024-04-07 11:15:00
R3_UP,41,3,2,2024-04-07 11:15:00
R3_UP,43,5,2,2024-04-07 11:15:00
R3_UP,45,3,4,2024-04-07 11:15:00
R3_UP,47,2,0,2024-04-07 11:15:00
R3_UP,49,3,2,2024-04-07 11:15:00
R3_UP,50,3,36,2024-04-07 11:15:00
R3_UP,10,15,3,2024-04-07 11:30:00
R3_UP,11,1,5,2024-04-07 11:30:00
R3_UP,12,3,3,2024-04-07 11:30:00
R3_UP,14,2,3,2024-04-07 11:30:00
R3_UP,16,4,5,2024-04-07 11:30:00
R3_UP,18,1,3,2024-04-07 11:30:00
R3_UP,20,1,1,2024-04-07 11:30:00
R3_UP,41,0,0,2024-04-07 11:30:00
R3_UP,43,5,2,2024-04-07 11:30:00
R3_UP,45,1,5,2024-04-07 11:30:00
R3_UP,47,5,0,2024-04-07 11:30:00
R3_UP,49,5,1,2024-04-07 11:30:00
R3_UP,50,1,21,2024-04-07 11:30:00
R3_DOWN,50,17,3,2024-04-07 10:45:00
R3_DOWN,49,5,4,2024-04-07 10:45:00
R3_DOWN,47,4,4,2024-04-07 10:45:00
R3_DOWN,45,1,0,2024-04-07 10:45:00
R3_DOWN,43,3,4,2024-04-07 10:45:00
R3_DOWN,41,1,3,2024-04-07 10:45:00
R3_DOWN,20,1,2,2024-04-07 10:45:00
R3_DOWN,18,0,5,2024-04-07 10:45:00
R3_DOWN,16,4,2,2024-04-07 10:45:00
R3_DOWN,14,3,5,2024-04-07 10:45:00
R3_DOWN,12,0,1,2024-04-07 10:45:00
R3_DOWN,11,4,0,2024-04-07 10:45:00
R3_DOWN,10,0,43,2024-04-07 10:45:00
R3_DOWN,50,20,2,2024-04-07 14:00:00
R3_DOWN,49,3,4,2024-04-07 14:00:00
R3_DOWN,47,3,4,2024-04-07 14:00:00
R3_DOWN,45,5,4,2024-04-07 14:00:00
R3_DOWN,43,3,5,2024-04-07 14:00:00
R3_DOWN,41,0,5,2024-04-07 14:00:00
R3_DOWN,20,5,0,2024-04-07 14:00:00
R3_DOWN,18,1,5,2024-04-07 14:00:00
R3_DOWN,16,2,0,2024-04-07 14:00:00
R3_DOWN,14,0,5,2024-04-07 14:00:00
R3_DOWN,12,3,0,2024-04-07 14:00:00
R3_DOWN,11,0,3,2024-04-07 14:00:00
R3_DOWN,10,5,31,2024-04-07 14:00:00
R3_DOWN,50,17,3,2024-04-07 07:15:00
R3_DOWN,49,0,2,2024-04-07 07:15:00
R3_DOWN,47,4,5,2024-04-07 07:15:00
R3_DOWN,45,5,5,2024-04-07 07:15:00
R3_DOWN,43,1,4,2024-04-07 07:15:00
R3_DOWN,41,1,3,2024-04-07 07:15:00
R3_DOWN,20,4,0,2024-04-07 07:15:00
R3_DOWN,18,5,0,2024-04-07 07:15:00
R3_DOWN,16,2,3,2024-04-07 07:15:00
R3_DOWN,14,4,3,2024-04-07 07:15:00
R3_DOWN,12,0,5,2024-04-07 07:15:00
R3_DOWN,11,3,0,2024-04-07 07:15:00
R3_DOWN,10,3,44,2024-04-07 07:15:00
R3_DOWN,50,19,3,2024-04-07 12:30:00
R3_DOWN,49,0,1,2024-04-07 12:30:00
R3_DOWN,47,1,2,2024-04-07 12:30:00
R3_DOWN,45,1,4,2024-04-07 12:30:00
R3_DOWN,43,4,5,2024-04-07 12:30:00
R3_DOWN,41,5,5,2024-04-07 12:30:00
R3_DOWN,20,1,1,2024-04-07 12:30:00
R3_DOWN,18,1,4,2024-04-07 12:30:00
R3_DOWN,16,2,1,2024-04-07 12:30:00
R3_DOWN,14,3,0,2024-04-07 12:30:00
R3_DOWN,12,0,3,2024-04-07 12:30:00
R3_DOWN,11,4,4,2024-04-07 12:30:00
R3_DOWN,10,0,31,2024-04-07 12:30:00
R3_DOWN,50,14,5,2024-04-07 20:30:00
R3_DOWN,49,5,5,2024-04-07 20:30:00
R3_DOWN,47,1,5,2024-04-07 20:30:00
R3_DOWN,45,4,1,2024-04-07 20:30:00
R3_DOWN,43,5,1,2024-04-07 20:30:00
R3_DOWN,41,1,5,2024-04-07 20:30:00
R3_DOWN,20,3,1,2024-04-07 20:30:00
R3_DOWN,18,3,3,2024-04-07 20:30:00
R3_DOWN,16,5,5,2024-04-07 20:30:00
R3_DOWN,14,2,3,2024-04-07 20:30:00
R3_DOWN,12,5,1,2024-04-07 20:30:00
R3_DOWN,11,3,3,2024-04-07 20:30:00
R3_DOWN,10,5,62,2024-04-07 20:30:00
R3_DOWN,50,19,0,2024-04-07 19:30:00
R3_DOWN,49,0,5,2024-04-07 19:30:00
R3_DOWN,47,2,0,2024-04-07 19:30:00
R3_DOWN,45,3,0,2024-04-07 19:30:00
R3_DOWN,43,5,1,2024-04-07 19:30:00
R3_DOWN,41,4,4,2024-04-07 19:30:00
R3_DOWN,20,5,5,2024-04-07 19:30:00
R3_DOWN,18,2,4,2024-04-07 19:30:00
R3_DOWN,16,4,4,2024-04-07 19:30:00
R3_DOWN,14,3,5,2024-04-07 19:30:00
R3_DOWN,12,5,4,2024-04-07 19:30:00
R3_DOWN,11,4,5,2024-04-07 19:30:00
R3_DOWN,10,3,68,2024-04-07 19:30:00
R3_DOWN,50,13,2,2024-04-07 09:45:00
R3_DOWN,49,2,5,2024-04-07 09:45:00
R3_DOWN,47,1,4,2024-04-07 09:45:00
R3_DOWN,45,4,3,2024-04-07 09:45:00
R3_DOWN,43,0,3,2024-04-07 09:45:00
R3_DOWN,41,4,2,2024-04-07 09:45:00
R3_DOWN,20,0,4,2024-04-07 09:45:00
R3_DOWN,18,5,2,2024-04-07 09:45:00
R3_DOWN,16,2,2,2024-04-07 09:45:00
R3_DOWN,14,5,1,2024-04-07 09:45:00
R3_DOWN,12,4,1,2024-04-07 09:45:00
R3_DOWN,11,0,0,2024-04-07 09:45:00
R3_DOWN,10,4,45,2024-04-07 09:45:00
R3_DOWN,50,12,3,2024-04-07 20:15:00
R3_DOWN,49,1,0,2024-04-07 20:15:00
R3_DOWN,47,3,0,2024-04-07 20:15:00
R3_DOWN,45,2,4,2024-04-07 20:15:00
R3_DOWN,43,0,0,2024-04-07 20:15:00
R3_DOWN,41,2,5,2024-04-07 20:15:00
R3_DOWN,20,4,2,2024-04-07 20:15:00
R3_DOWN,18,1,0,2024-04-07 20:15:00
R3_DOWN,16,0,1,2024-04-07 20:15:00
R3_DOWN,14,3,1,2024-04-07 20:15:00
R3_DOWN,12,0,0,2024-04-07 20:15:00
R3_DOWN,11,4,4,2024-04-07 20:15:00
R3_DOWN,10,5,56,2024-04-07 20:15:00
R3_DOWN,50,16,5,2024-04-07 19:00:00
R3_DOWN,49,0,4,2024-04-07 19:00:00
R3_DOWN,47,5,5,2024-04-07 19:00:00
R3_DOWN,45,1,4,2024-04-07 19:00:00
R3_DOWN,43,3,2,2024-04-07 19:00:00
R3_DOWN,41,1,2,2024-04-07 19:00:00
R3_DOWN,20,4,1,2024-04-07 19:00:00
R3_DOWN,18,1,2,2024-04-07 19:00:00
R3_DOWN,16,0,1,2024-04-07 19:00:00
R3_DOWN,14,4,3,2024-04-07 19:00:00
R3_DOWN,12,2,3,2024-04-07 19:00:00
R3_DOWN,11,3,0,2024-04-07 19:00:00
R3_DOWN,10,0,46,2024-04-07 19:00:00
R3_DOWN,50,19,5,2024-04-07 18:00:00
R3_DOWN,49,1,5,2024-04-07 18:00:00
R3_DOWN,47,1,2,2024-04-07 18:00:00
R3_DOWN,45,2,0,2024-04-07 18:00:00
R3_DOWN,43,4,1,2024-04-07 18:00:00
R3_DOWN,41,2,5,2024-04-07 18:00:00
R3_DOWN,20,3,1,2024-04-07 18:00:00
R3_DOWN,18,0,5,2024-04-07 18:00:00
R3_DOWN,16,4,0,2024-04-07 18:00:00
R3_DOWN,14,1,2,2024-04-07 18:00:00
R3_DOWN,12,0,0,2024-04-07 18:00:00
R3_DOWN,11,3,1,2024-04-07 18:00:00
R3_DOWN,10,2,58,2024-04-07 18:00:00
R3_DOWN,50,16,1,2024-04-07 12:15:00
R3_DOWN,49,1,0,2024-04-07 12:15:00
R3_DOWN,47,4,5,2024-04-07 12:15:00
R3_DOWN,45,3,4,2024-04-07 12:15:00
R3_DOWN,43,5,0,2024-04-07 12:15:00
R3_DOWN,41,5,0,2024-04-07 12:15:00
R3_DOWN,20,4,2,2024-04-07 12:15:00
R3_DOWN,18,0,5,2024-04-07 12:15:00
R3_DOWN,16,0,1,2024-04-07 12:15:00
R3_DOWN,14,2,5,2024-04-07 12:15:00
R3_DOWN,12,5,2,2024-04-07 12:15:00
R3_DOWN,11,4,5,2024-04-07 12:15:00
R3_DOWN,10,1,31,2024-04-07 12:15:00
R3_DOWN,50,17,1,2024-04-07 08:00:00
R3_DOWN,49,4,0,2024-04-07 08:00:00
R3_DOWN,47,1,2,2024-04-07 08:00:00
R3_DOWN,45,2,4,2024-04-07 08:00:00
R3_DOWN,43,4,1,2024-04-07 08:00:00
R3_DOWN,41,1,3,2024-04-07 08:00:00
R3_DOWN,20,1,5,2024-04-07 08:00:00
R3_DOWN,18,1,3,2024-04-07 08:00:00
R3_DOWN,16,4,5,2024-04-07 08:00:00
R3_DOWN,14,2,2,2024-04-07 08:00:00
R3_DOWN,12,5,0,2024-04-07 08:00:00
R3_DOWN,11,5,2,2024-04-07 08:00:00
R3_DOWN,10,0,52,2024-04-07 08:00:00
R3_DOWN,50,18,0,2024-04-07 15:00:00
R3_DOWN,49,4,0,2024-04-07 15:00:00
R3_DOWN,47,2,0,2024-04-07 15:00:00
R3_DOWN,45,4,3,2024-04-07 15:00:00
R3_DOWN,43,3,1,2024-04-07 15:00:00
R3_DOWN,41,1,0,2024-04-07 15:00:00
R3_DOWN,20,4,0,2024-04-07 15:00:00
R3_DOWN,18,3,1,2024-04-07 15:00:00
R3_DOWN,16,3,3,2024-04-07 15:00:00
R3_DOWN,14,2,0,2024-04-07 15:00:00
R3_DOWN,12,1,2,2024-04-07 15:00:00
R3_DOWN,11,1,1,2024-04-07 15:00:00
R3_DOWN,10,2,59,2024-04-07 15:00:00
R3_DOWN,50,15,1,2024-04-07 11:45:00
R3_DOWN,49,5,3,2024-04-07 11:45:00
R3_DOWN,47,0,1,2024-04-07 11:45:00
R3_DOWN,45,3,0,2024-04-07 11:45:00
R3_DOWN,43,2,1,2024-04-07 11:45:00
R3_DOWN,41,2,5,2024-04-07 11:45:00
R3_DOWN,20,3,1,2024-04-07 11:45:00
R3_DOWN,18,0,2,2024-04-07 11:45:00
R3_DOWN,16,3,1,2024-04-07 11:45:00
R3_DOWN,14,2,5,2024-04-07 11:45:00
R3_DOWN,12,2,3,2024-04-07 11:45:00
R3_DOWN,11,3,2,2024-04-07 11:45:00
R3_DOWN,10,0,22,2024-04-07 11:45:00
R3_DOWN,50,17,5,2024-04-07 21:45:00
R3_DOWN,49,4,4,2024-04-07 21:45:00
R3_DOWN,47,0,0,2024-04-07 21:45:00
R3_DOWN,45,3,1,2024-04-07 21:45:00
R3_DOWN,43,1,4,2024-04-07 21:45:00
R3_DOWN,41,2,4,2024-04-07 21:45:00
R3_DOWN,20,5,0,2024-04-07 21:45:00
R3_DOWN,18,5,5,2024-04-07 21:45:00
R3_DOWN,16,2,5,2024-04-07 21:45:00
R3_DOWN,14,1,0,2024-04-07 21:45:00
R3_DOWN,12,5,4,2024-04-07 21:45:00
R3_DOWN,11,0,4,2024-04-07 21:45:00
R3_DOWN,10,5,16,2024-04-07 21:45:00
R3_DOWN,50,15,2,2024-04-07 08:30:00
R3_DOWN,49,1,3,2024-04-07 08:30:00
R3_DOWN,47,1,2,2024-04-07 08:30:00
R3_DOWN,45,0,2,2024-04-07 08:30:00
R3_DOWN,43,3,0,2024-04-07 08:30:00
R3_DOWN,41,3,3,2024-04-07 08:30:00
R3_DOWN,20,5,5,2024-04-07 08:30:00
R3_DOWN,18,3,3,2024-04-07 08:30:00
R3_DOWN,16,0,0,2024-04-07 08:30:00
R3_DOWN,14,3,3,2024-04-07 08:30:00
R3_DOWN,12,2,0,2024-04-07 08:30:00
R3_DOWN,11,2,2,2024-04-07 08:30:00
R3_DOWN,10,5,56,2024-04-07 08:30:00
R3_DOWN,50,10,3,2024-04-07 06:30:00
R3_DOWN,49,5,1,2024-04-07 06:30:00
R3_DOWN,47,0,4,2024-04-07 06:30:00
R3_DOWN,45,4,0,2024-04-07 06:30:00
R3_DOWN,43,1,4,2024-04-07 06:30:00
R3_DOWN,41,4,5,2024-04-07 06:30:00
R3_DOWN,20,5,3,2024-04-07 06:30:00
R3_DOWN,18,0,3,2024-04-07 06:30:00
R3_DOWN,16,1,4,2024-04-07 06:30:00
R3_DOWN,14,5,3,2024-04-07 06:30:00
R3_DOWN,12,4,1,2024-04-07 06:30:00
R3_DOWN,11,3,4,2024-04-07 06:30:00
R3_DOWN,10,0,22,2024-04-07 06:30:00
R3_DOWN,50,18,1,2024-04-07 11:30:00
R3_DOWN,49,5,1,2024-04-07 11:30:00
R3_DOWN,47,2,2,2024-04-07 11:30:00
R3_DOWN,45,2,2,2024-04-07 11:30:00
R3_DOWN,43,4,5,2024-04-07 11:30:00
R3_DOWN,41,3,3,2024-04-07 11:30:00
R3_DOWN,20,0,3,2024-04-07 11:30:00
R3_DOWN,18,1,5,2024-04-07 11:30:00
R3_DOWN,16,0,3,2024-04-07 11:30:00
R3_DOWN,14,0,4,2024-04-07 11:30:00
R3_DOWN,12,3,0,2024-04-07 11:30:00
R3_DOWN,11,1,0,2024-04-07 11:30:00
R3_DOWN,10,1,28,2024-04-07 11:30:00
R4_UP,18,11,3,2024-04-07 10:00:00
R4_UP,20,1,3,2024-04-07 10:00:00
R4_UP,22,2,2,2024-04-07 10:00:00
R4_UP,24,5,4,2024-04-07 10:00:00
R4_UP,26,4,1,2024-04-07 10:00:00
R4_UP,28,5,0,2024-04-07 10:00:00
R4_UP,30,4,3,2024-04-07 10:00:00
R4_UP,32,1,4,2024-04-07 10:00:00
R4_UP,34,5,0,2024-04-07 10:00:00
R4_UP,37,4,5,2024-04-07 10:00:00
R4_UP,40,1,65,2024-04-07 10:00:00
R4_UP,18,17,2,2024-04-07 06:45:00
R4_UP,20,3,0,2024-04-07 06:45:00
R4_UP,22,5,2,2024-04-07 06:45:00
R4_UP,24,5,3,2024-04-07 06:45:00
R4_UP,26,4,1,2024-04-07 06:45:00
R4_UP,28,1,3,2024-04-07 06:45:00
R4_UP,30,1,3,2024-04-07 06:45:00
R4_UP,32,2,0,2024-04-07 06:45:00
R4_UP,34,0,3,2024-04-07 06:45:00
R4_UP,37,3,4,2024-04-07 06:45:00
R4_UP,40,2,26,2024-04-07 06:45:00
R4_UP,18,18,1,2024-04-07 08:00:00
R4_UP,20,1,3,2024-04-07 08:00:00
R4_UP,22,3,2,2024-04-07 08:00:00
R4_UP,24,2,1,2024-04-07 08:00:00
R4_UP,26,1,3,2024-04-07 08:00:00
R4_UP,28,2,2,2024-04-07 08:00:00
R4_UP,30,3,5,2024-04-07 08:00:00
R4_UP,32,3,1,2024-04-07 08:00:00
R4_UP,34,1,2,2024-04-07 08:00:00
R4_UP,37,0,3,2024-04-07 08:00:00
R4_UP,40,2,46,2024-04-07 08:00:00
R4_UP,18,10,4,2024-04-07 09:00:00
R4_UP,20,3,2,2024-04-07 09:00:00
R4_UP,22,0,3,2024-04-07 09:00:00
R4_UP,24,1,3,2024-04-07 09:00:00
R4_UP,26,4,5,2024-04-07 09:00:00
R4_UP,28,0,3,2024-04-07 09:00:00
R4_UP,30,2,3,2024-04-07 09:00:00
R4_UP,32,5,1,2024-04-07 09:00:00
R4_UP,34,0,5,2024-04-07 09:00:00
R4_UP,37,3,0,2024-04-07 09:00:00
R4_UP,40,1,43,2024-04-07 09:00:00
R4_UP,18,11,4,2024-04-07 11:30:00
R4_UP,20,0,0,2024-04-07 11:30:00
R4_UP,22,0,1,2024-04-07 11:30:00
R4_UP,24,5,2,2024-04-07 11:30:00
R4_UP,26,3,2,2024-04-07 11:30:00
R4_UP,28,0,4,2024-04-07 11:30:00
R4_UP,30,4,2,2024-04-07 11:30:00
R4_UP,32,5,3,2024-04-07 11:30:00
R4_UP,34,0,1,2024-04-07 11:30:00
R4_UP,37,0,0,2024-04-07 11:30:00
R4_UP,40,0,31,2024-04-07 11:30:00
R4_UP,18,10,4,2024-04-07 14:00:00
R4_UP,20,2,4,2024-04-07 14:00:00
R4_UP,22,2,2,2024-04-07 14:00:00
R4_UP,24,3,1,2024-04-07 14:00:00
R4_UP,26,4,4,2024-04-07 14:00:00
R4_UP,28,0,5,2024-04-07 14:00:00
R4_UP,30,2,4,2024-04-07 14:00:00
R4_UP,32,5,1,2024-04-07 14:00:00
R4_UP,34,2,4,2024-04-07 14:00:00
R4_UP,37,5,0,2024-04-07 14:00:00
R4_UP,40,3,25,2024-04-07 14:00:00
R4_UP,18,12,5,2024-04-07 07:15:00
R4_UP,20,4,0,2024-04-07 07:15:00
R4_UP,22,3,0,2024-04-07 07:15:00
R4_UP,24,4,4,2024-04-07 07:15:00
R4_UP,26,2,0,2024-04-07 07:15:00
R4_UP,28,3,1,2024-04-07 07:15:00
R4_UP,30,1,4,2024-04-07 07:15:00
R4_UP,32,0,1,2024-04-07 07:15:00
R4_UP,34,1,0,2024-04-07 07:15:00
R4_UP,37,2,0,2024-04-07 07:15:00
R4_UP,40,5,50,2024-04-07 07:15:00
R4_UP,18,19,2,2024-04-07 18:00:00
R4_UP,20,1,0,2024-04-07 18:00:00
R4_UP,22,4,2,2024-04-07 18:00:00
R4_UP,24,2,5,2024-04-07 18:00:00
R4_UP,26,3,4,2024-04-07 18:00:00
R4_UP,28,3,4,2024-04-07 18:00:00
R4_UP,30,3,3,2024-04-07 18:00:00
R4_UP,32,4,4,2024-04-07 18:00:00
R4_UP,34,2,0,2024-04-07 18:00:00
R4_UP,37,5,2,2024-04-07 18:00:00
R4_UP,40,0,50,2024-04-07 18:00:00
R4_UP,18,17,5,2024-04-07 12:15:00
R4_UP,20,0,4,2024-04-07 12:15:00
R4_UP,22,0,3,2024-04-07 12:15:00
R4_UP,24,4,5,2024-04-07 12:15:00
R4_UP,26,2,5,2024-04-07 12:15:00
R4_UP,28,3,5,2024-04-07 12:15:00
R4_UP,30,0,0,2024-04-07 12:15:00
R4_UP,32,4,4,2024-04-07 12:15:00
R4_UP,34,3,5,2024-04-07 12:15:00
R4_UP,37,0,2,2024-04-07 12:15:00
R4_UP,40,5,12,2024-04-07 12:15:00
R4_UP,18,10,3,2024-04-07 14:15:00
R4_UP,20,4,5,2024-04-07 14:15:00
R4_UP,22,2,4,2024-04-07 14:15:00
R4_UP,24,4,3,2024-04-07 14:15:00
R4_UP,26,4,2,2024-04-07 14:15:00
R4_UP,28,4,3,2024-04-07 14:15:00
R4_UP,30,3,2,2024-04-07 14:15:00
R4_UP,32,5,2,2024-04-07 14:15:00
R4_UP,34,3,2,2024-04-07 14:15:00
R4_UP,37,1,0,2024-04-07 14:15:00
R4_UP,40,2,38,2024-04-07 14:15:00
R4_UP,18,16,0,2024-04-07 21:45:00
R4_UP,20,0,2,2024-04-07 21:45:00
R4_UP,22,0,3,2024-04-07 21:45:00
R4_UP,24,0,5,2024-04-07 21:45:00
R4_UP,26,4,4,2024-04-07 21:45:00
R4_UP,28,5,2,2024-04-07 21:45:00
R4_UP,30,1,3,2024-04-07 21:45:00
R4_UP,32,0,1,2024-04-07 21:45:00
R4_UP,34,2,0,2024-04-07 21:45:00
R4_UP,37,5,0,2024-04-07 21:45:00
R4_UP,40,2,35,2024-04-07 21:45:00
R4_UP,18,15,3,2024-04-07 10:15:00
R4_UP,20,1,3,2024-04-07 10:15:00
R4_UP,22,5,1,2024-04-07 10:15:00
R4_UP,24,3,4,2024-04-07 10:15:00
R4_UP,26,0,2,2024-04-07 10:15:00
R4_UP,28,4,4,2024-04-07 10:15:00
R4_UP,30,3,5,2024-04-07 10:15:00
R4_UP,32,2,2,2024-04-07 10:15:00
R4_UP,34,1,0,2024-04-07 10:15:00
R4_UP,37,5,5,2024-04-07 10:15:00
R4_UP,40,5,58,2024-04-07 10:15:00
R4_UP,18,12,3,2024-04-07 09:30:00
R4_UP,20,5,5,2024-04-07 09:30:00
R4_UP,22,1,5,2024-04-07 09:30:00
R4_UP,24,0,2,2024-04-07 09:30:00
R4_UP,26,5,0,2024-04-07 09:30:00
R4_UP,28,2,4,2024-04-07 09:30:00
R4_UP,30,4,3,2024-04-07 09:30:00
R4_UP,32,2,1,2024-04-07 09:30:00
R4_UP,34,3,0,2024-04-07 09:30:00
R4_UP,37,5,3,2024-04-07 09:30:00
R4_UP,40,1,60,2024-04-07 09:30:00
R4_UP,18,15,3,2024-04-07 11:15:00
R4_UP,20,1,2,2024-04-07 11:15:00
R4_UP,22,4,3,2024-04-07 11:15:00
R4_UP,24,3,1,2024-04-07 11:15:00
R4_UP,26,0,2,2024-04-07 11:15:00
R4_UP,28,1,4,2024-04-07 11:15:00
R4_UP,30,5,5,2024-04-07 11:15:00
R4_UP,32,2,5,2024-04-07 11:15:00
R4_UP,34,3,3,2024-04-07 11:15:00
R4_UP,37,5,2,2024-04-07 11:15:00
R4_UP,40,1,15,2024-04-07 11:15:00
R4_UP,18,14,1,2024-04-07 06:15:00
R4_UP,20,4,3,2024-04-07 06:15:00
R4_UP,22,0,3,2024-04-07 06:15:00
R4_UP,24,3,3,2024-04-07 06:15:00
R4_UP,26,4,0,2024-04-07 06:15:00
R4_UP,28,1,2,2024-04-07 06:15:00
R4_UP,30,3,0,2024-04-07 06:15:00
R4_UP,32,3,2,2024-04-07 06:15:00
R4_UP,34,0,4,2024-04-07 06:15:00
R4_UP,37,4,4,2024-04-07 06:15:00
R4_UP,40,0,23,2024-04-07 06:15:00
R4_UP,18,15,4,2024-04-07 10:45:00
R4_UP,20,3,5,2024-04-07 10:45:00
R4_UP,22,0,5,2024-04-07 10:45:00
R4_UP,24,3,4,2024-04-07 10:45:00
R4_UP,26,0,1,2024-04-07 10:45:00
R4_UP,28,4,5,2024-04-07 10:45:00
R4_UP,30,5,5,2024-04-07 10:45:00
R4_UP,32,2,3,2024-04-07 10:45:00
R4_UP,34,5,2,2024-04-07 10:45:00
R4_UP,37,2,5,2024-04-07 10:45:00
R4_UP,40,3,45,2024-04-07 10:45:00
R4_UP,18,16,0,2024-04-07 09:45:00
R4_UP,20,0,0,2024-04-07 09:45:00
R4_UP,22,1,3,2024-04-07 09:45:00
R4_UP,24,0,3,2024-04-07 09:45:00
